Date,Creative,"Creative ID","Total Ads Requested"
2024-08-07,CY5FNUX-3550905-WDW_FY24_ENG_APAcquisition_Q1_Activate_FLRES_AP_Disney_Pixie_Dust_Pass_300x600.zip,4472854,18992
2024-08-07,CY8IHRJ-3971902-FY24_ENG_WDWMK_MNSSHP_Maximize_300x250.zip,4719452,0
2024-08-07,CYCMPX3-3606167-DLR_FY24_SPA_Evergreen_Domestic_Inspire_LATAM_300x600.zip,4580235,0
2024-08-07,CYCMPX3-3606167-DLR_FY24_SPA_Evergreen_Domestic_Inspire_LATAM_320x50.jpg,4562942,0
2024-08-07,CYDO0UX-3889406-WDW_FY24_ENG_TianasBayou_CFLT_Static_CFT_NOOFF_160x600.zip,4742517,123500
2024-08-07,CYDO0UX-3889406-WDW_FY24_ENG_TianasBayou_CFLT_Static_CFT_NOOFF_300x250.zip,4742518,981453
2024-08-07,CYDO0UX-3889406-WDW_FY24_ENG_TianasBayou_CFLT_Static_CFT_NOOFF_300x600.zip,4742519,105392
2024-08-07,CYDO0UX-3889406-WDW_FY24_ENG_TianasBayou_CFLT_Static_CFT_NOOFF_320x50.jpg,4722909,766357
2024-08-07,CYDO0UX-3889406-WDW_FY24_ENG_TianasBayou_CFLT_Static_CFT_NOOFF_728x90.zip,4742520,369138
2024-08-07,CYF616V-3965360-DLR_FY24_SPA_Q3Q4TicketOffer-Generic-Activate_160x600.zip,4739666,462
2024-08-07,CYF616V-3965360-DLR_FY24_SPA_Q3Q4TicketOffer-Generic-Activate_300x250.zip,4739667,16604
2024-08-07,CYF616V-3965360-DLR_FY24_SPA_Q3Q4TicketOffer-Generic-Activate_300x600.zip,4739669,953
2024-08-07,CYF616V-3965360-DLR_FY24_SPA_Q3Q4TicketOffer-Generic-Activate_320x50.jpg,4738143,5740
2024-08-07,CYF616V-3965360-DLR_FY24_SPA_Q3Q4TicketOffer-Generic-Activate_728x90.zip,4739665,553
2024-08-07,CYHXJV0-3137306-WDW_FY23_ENG_ResortsCollection_MTITP_TSB_NOOFF_160x600.zip,4373000,0
2024-08-07,CYHXJV0-3137306-WDW_FY23_ENG_ResortsCollection_MTITP_TSB_NOOFF_728x90.zip,4373003,0
2024-08-07,CYKZTNQ-3713705-WDW_FY24-ENG_ResortsCollection_Transact1_TSB_NOOFF_320x50.png,4790453,109534
2024-08-07,CYKZTNQ-3713705-WDW_FY24_ENG_ResortsCollection_Transact1_TSB_NOOFF_160x600.zip,4797320,33154
2024-08-07,CYKZTNQ-3713705-WDW_FY24_ENG_ResortsCollection_Transact1_TSB_NOOFF_300x250.zip,4797319,178709
2024-08-07,CYKZTNQ-3713705-WDW_FY24_ENG_ResortsCollection_Transact1_TSB_NOOFF_300x600.zip,4797318,24425
2024-08-07,CYKZTNQ-3713705-WDW_FY24_ENG_ResortsCollection_Transact1_TSB_NOOFF_728x90.zip,4797317,70768
2024-08-07,CYUUJ21-3413114-WDW_FY24_SPA_Hispanic_MK_HISP_NOOFF_Pura_Magia_Set_2_160x600.zip,4736397,638
2024-08-07,CYUUJ21-3413114-WDW_FY24_SPA_Hispanic_MK_HISP_NOOFF_Pura_Magia_Set_2_300x250.zip,4736398,19203
2024-08-07,CYUUJ21-3413114-WDW_FY24_SPA_Hispanic_MK_HISP_NOOFF_Pura_Magia_Set_2_300x600.zip,4736399,474
2024-08-07,CYUUJ21-3413114-WDW_FY24_SPA_Hispanic_MK_HISP_NOOFF_Pura_Magia_Set_2_728x90.zip,4736400,1415
2024-08-07,CZ6H63J-2299251-DCL_FY22_ENG_INSPIRE_DOM_CAN_NOOFF_160x600,3845597,26497
2024-08-07,CZ6H63J-2299251-DCL_FY22_ENG_INSPIRE_DOM_CAN_NOOFF_300x250,3845598,240582
2024-08-07,CZ6H63J-2299251-DCL_FY22_ENG_INSPIRE_DOM_CAN_NOOFF_300x600,3845599,19585
2024-08-07,CZ6H63J-2299251-DCL_FY22_ENG_INSPIRE_DOM_CAN_NOOFF_320x50,3831111,1923
2024-08-07,CZ6H63J-2299251-DCL_FY22_ENG_INSPIRE_DOM_CAN_NOOFF_728x90,3845600,61342
2024-08-07,CZ8F3C9-3332255-DCL_FY23_ENG_INSPIRE_DOM_NOOFF_160x600.zip,4425895,6056
2024-08-07,CZ8F3C9-3332255-DCL_FY23_ENG_INSPIRE_DOM_NOOFF_300x250.zip,4425896,57261
2024-08-07,CZ8F3C9-3332255-DCL_FY23_ENG_INSPIRE_DOM_NOOFF_300x600.zip,4425897,29720
2024-08-07,CZ8F3C9-3332255-DCL_FY23_ENG_INSPIRE_DOM_NOOFF_320x50,4416733,76358
2024-08-07,CZ8F3C9-3332255-DCL_FY23_ENG_INSPIRE_DOM_NOOFF_728x90.zip,4425898,24366
2024-08-07,CZC5YXH-3317534-DCL_FY23_SPA_TRITON_ACTIVATE_LATAM_NOOFF_300x600.zip,4487344,0
2024-08-07,CZHZ0UA-437677-WDW_FY19_ENG_SCAFT-BTM_160x600.zip,3118951,8419
2024-08-07,CZHZ0UA-437677-WDW_FY19_ENG_SCAFT-BTM_300x250.zip,3118950,36506
2024-08-07,CZHZ0UA-437677-WDW_FY19_ENG_SCAFT-BTM_300x600.zip,3118949,7624
2024-08-07,CZHZ0UA-437677-WDW_FY19_ENG_SCAFT-BTM_320x50_copy.zip,3573189,14964
2024-08-07,CZHZ0UA-437677-WDW_FY19_ENG_SCAFT-BTM_728x90.zip,3118947,17747
2024-08-07,CZIIPGS-3550905-WDW_FY24_SPA_APAcquisition_Q1_Activate_FLRES_AP_Disney_Pixie_Dust_Pass_SP_160x600.zip,4482027,805
2024-08-07,CZIIPGS-3550905-WDW_FY24_SPA_APAcquisition_Q1_Activate_FLRES_AP_Disney_Pixie_Dust_Pass_SP_300x250.zip,4482028,12970
2024-08-07,CZIIPGS-3550905-WDW_FY24_SPA_APAcquisition_Q1_Activate_FLRES_AP_Disney_Pixie_Dust_Pass_SP_300x600.zip,4482029,1447
2024-08-07,CZIMLYP-3995229-WDW_FY24_SPA_Summer-LATAM-NOOFF_160x600.zip,4712404,639
2024-08-07,CZIMLYP-3995229-WDW_FY24_SPA_Summer-LATAM-NOOFF_300x250.zip,4712405,33236
2024-08-07,CZIMLYP-3995229-WDW_FY24_SPA_Summer-LATAM-NOOFF_300x600.zip,4712406,485
2024-08-07,CZIMLYP-3995229-WDW_FY24_SPA_Summer-LATAM-NOOFF_320x50.jpg,4702593,18125
2024-08-07,CZIMLYP-3995229-WDW_FY24_SPA_Summer-LATAM-NOOFF_728x90.zip,4712407,9884
2024-08-07,CZWR1EJ-3965360-DLR_FY24_SPA_Q3Q4TicketOffer-Kids150-Activate_160x600.zip,4760185,372
2024-08-07,CZWR1EJ-3965360-DLR_FY24_SPA_Q3Q4TicketOffer-Kids150-Activate_300x250.zip,4760186,16926
2024-08-07,CZWR1EJ-3965360-DLR_FY24_SPA_Q3Q4TicketOffer-Kids150-Activate_300x600.zip,4760188,771
2024-08-07,CZWR1EJ-3965360-DLR_FY24_SPA_Q3Q4TicketOffer-Kids150-Activate_320x50.jpg,4758016,5973
2024-08-07,CZWR1EJ-3965360-DLR_FY24_SPA_Q3Q4TicketOffer-Kids150-Activate_728x90.zip,4760184,589
2024-08-07,CZXJF4N-3852401-AUL_FY24_ENG_Fall_KAMAOffer_160x600.zip,4680640,656
2024-08-07,CZXJF4N-3852401-AUL_FY24_ENG_Fall_KAMAOffer_300x250.zip,4680641,6484
2024-08-07,CZXJF4N-3852401-AUL_FY24_ENG_Fall_KAMAOffer_300x600.zip,4680642,565
2024-08-07,CZXJF4N-3852401-AUL_FY24_ENG_Fall_KAMAOffer_320x50_.jpg,4674995,5448
2024-08-07,CZXJF4N-3852401-AUL_FY24_ENG_Fall_KAMAOffer_728x90.zip,4680643,1579
2024-08-07,CZYWIBM-3766430-WDW_FY24_ENG_EPCOTTransformation_Hisp_ENG_Anim_HISP_NOOFF_160x600.zip,4676315,35346
2024-08-07,CZYWIBM-3766430-WDW_FY24_ENG_EPCOTTransformation_Hisp_ENG_Anim_HISP_NOOFF_300x250.zip,4676316,336865
2024-08-07,CZYWIBM-3766430-WDW_FY24_ENG_EPCOTTransformation_Hisp_ENG_Anim_HISP_NOOFF_300x600.zip,4676317,31602
2024-08-07,CZYWIBM-3766430-WDW_FY24_ENG_EPCOTTransformation_Hisp_ENG_Anim_HISP_NOOFF_320x50.jpg,4662575,175231
2024-08-07,CZYWIBM-3766430-WDW_FY24_ENG_EPCOTTransformation_Hisp_ENG_Anim_HISP_NOOFF_728x90.zip,4676318,118804
